run_combo,n_models,blend_mode,temperature,weights,oof_macro_f1,submission_fp
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9773, 'baseline_convnext_tiny_img320_20260328_233846': 0.0227}",0.9152493888462597,9f31490fe97fe74649e0e136954de2ad
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9737, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0263}",0.9152493888462597,6e1e17a2b82bf30198f01550710e42f4
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9773, 'baseline_convnext_tiny_img320_20260328_233846': 0.0227}",0.9152493888462597,9f31490fe97fe74649e0e136954de2ad
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9616, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0384}",0.9152493888462597,6e1e17a2b82bf30198f01550710e42f4
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9773, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0227}",0.9152493888462597,7706904feebca5cc14277100d68853dd
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9673, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0327}",0.9152493888462597,7706904feebca5cc14277100d68853dd
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9616, 'baseline_convnext_tiny_img320_20260328_233846': 0.0384}",0.9152493888462597,322e2dfedee8c3502af9a6b230f47316
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9773, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0227}",0.9152493888462597,7706904feebca5cc14277100d68853dd
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9616, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0384}",0.9152493888462597,6e1e17a2b82bf30198f01550710e42f4
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9737, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0263}",0.9152493888462597,6e1e17a2b82bf30198f01550710e42f4
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.9673, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0327}",0.9152493888462597,7706904feebca5cc14277100d68853dd
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4311, 'baseline_convnext_tiny_img320_20260328_233846': 0.5689}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4311, 'baseline_convnext_tiny_img320_20260328_233846': 0.5689}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4316, 'baseline_convnext_tiny_img320_20260328_233846': 0.5684}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4311, 'baseline_convnext_tiny_img320_20260328_233846': 0.5689}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4316, 'baseline_convnext_tiny_img320_20260328_233846': 0.5684}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4316, 'baseline_convnext_tiny_img320_20260328_233846': 0.5684}",0.9152491896170415,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8353, 'baseline_convnext_tiny_img320_20260328_233846': 0.1647}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8419, 'baseline_convnext_tiny_img320_20260328_233846': 0.1581}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8401, 'baseline_convnext_tiny_img320_20260328_233846': 0.1599}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8345, 'baseline_convnext_tiny_img320_20260328_233846': 0.1655}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8455, 'baseline_convnext_tiny_img320_20260328_233846': 0.1545}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8372, 'baseline_convnext_tiny_img320_20260328_233846': 0.1628}",0.9152425997054952,e1da0daefab6609784d302d3556dc3c8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.6598, 'baseline_convnext_tiny_img320_20260328_233846': 0.3056, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0346}",0.9152422077880327,2c96147502e262991019ffe0e22068c1
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.6598, 'baseline_convnext_tiny_img320_20260328_233846': 0.3056, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0346}",0.9152422077880327,adffeb7c9427081f9d21142ea6a01120
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.7285, 'baseline_convnext_tiny_img320_20260328_233846': 0.1408, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1306}",0.9152331722882326,68b611d3141d7d1def484dbb9a2988cf
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.7285, 'baseline_convnext_tiny_img320_20260328_233846': 0.1408, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1306}",0.9152331722882326,68b611d3141d7d1def484dbb9a2988cf
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2607, 'baseline_convnext_tiny_img320_20260328_233846': 0.5955, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1438}",0.9152331096710821,bcf5a19e06d865b97281a139fa7c758d
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2358, 'baseline_convnext_tiny_img320_20260328_233846': 0.5694, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1948}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.252, 'baseline_convnext_tiny_img320_20260328_233846': 0.5783, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1698}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2607, 'baseline_convnext_tiny_img320_20260328_233846': 0.5955, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1438}",0.9152331096710821,bcf5a19e06d865b97281a139fa7c758d
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2358, 'baseline_convnext_tiny_img320_20260328_233846': 0.5694, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1948}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.252, 'baseline_convnext_tiny_img320_20260328_233846': 0.5783, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1698}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2358, 'baseline_convnext_tiny_img320_20260328_233846': 0.5694, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1948}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2607, 'baseline_convnext_tiny_img320_20260328_233846': 0.5955, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1438}",0.9152331096710821,bcf5a19e06d865b97281a139fa7c758d
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.252, 'baseline_convnext_tiny_img320_20260328_233846': 0.5783, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1698}",0.9152331096710821,f79779a0c604a90fdd445b66196c7f58
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.6, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.9152331096710821,dbf2c726dd92fcc1e607eb61619e2336
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.6, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.9152331096710821,dbf2c726dd92fcc1e607eb61619e2336
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.6, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.9152331096710821,dbf2c726dd92fcc1e607eb61619e2336
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4166, 'baseline_convnext_tiny_img320_20260328_233846': 0.5432, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0402}",0.9152194004198155,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4166, 'baseline_convnext_tiny_img320_20260328_233846': 0.5432, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0402}",0.9152194004198155,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4166, 'baseline_convnext_tiny_img320_20260328_233846': 0.5432, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0402}",0.9152194004198155,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.224, 'baseline_convnext_tiny_img320_20260328_233846': 0.776}",0.9152128541832761,4da4aa6e5687a46adabf8c65fd027929
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.224, 'baseline_convnext_tiny_img320_20260328_233846': 0.776}",0.9152128541832761,4da4aa6e5687a46adabf8c65fd027929
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.224, 'baseline_convnext_tiny_img320_20260328_233846': 0.776}",0.9152128541832761,4da4aa6e5687a46adabf8c65fd027929
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3941, 'baseline_convnext_tiny_img320_20260328_233846': 0.4928, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.113}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3941, 'baseline_convnext_tiny_img320_20260328_233846': 0.4928, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.113}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3941, 'baseline_convnext_tiny_img320_20260328_233846': 0.4928, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.113}",0.9151906253602228,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8962, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1038}",0.9151809512813465,a27618e9c3a858c3540224ceb74262d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9151809512813465,a27618e9c3a858c3540224ceb74262d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9151809512813465,a27618e9c3a858c3540224ceb74262d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9151809512813465,a27618e9c3a858c3540224ceb74262d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.8962, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1038}",0.9151809512813465,a27618e9c3a858c3540224ceb74262d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4909, 'baseline_convnext_tiny_img320_20260328_233846': 0.5091}",0.9151677784194924,d6d65e180757f485af74f2e462ddc070
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4909, 'baseline_convnext_tiny_img320_20260328_233846': 0.5091}",0.9151677784194924,d6d65e180757f485af74f2e462ddc070
